Student_ID,Registration_No,Name,Gender,Intake,Degree_ID,Current_Year,Current_Semester,Current_SGPA,Previous_SGPA,FGPA,Attendance_Percentage,Attendance_Approved,Fee_Paid,Exam_Eligibility,Repeated_Courses,Student_Status,Academic_Risk
S0189,D/COE/25/0199,Student_0189,Male,42,D003,1,1,2.8238,0.0,2.8238,91,No,Yes,Eligible,0,Completed,Medium Risk
S0190,D/BSE/25/0200,Student_0190,Male,41,D001,2,3,2.43,2.0056,2.3288,83,No,Yes,Eligible,1,Not Completed,Medium Risk
S0191,D/BSE/25/0201,Student_0191,Female,41,D001,2,3,3.44,3.1889,3.3712,79,No,Yes,Not Eligible,0,Completed,Low Risk
S0192,D/DBA/25/0202,Student_0192,Female,41,D004,2,4,3.1214,2.5444,2.6769,81,No,Yes,Eligible,0,Completed,Medium Risk
S0193,D/COE/25/0203,Student_0193,Female,39,D003,4,7,3.7381,3.68,3.7211,82,No,Yes,Eligible,0,Completed,Low Risk
S0194,D/COE/25/0204,Student_0194,Male,40,D003,3,6,3.44,3.1593,3.387,89,No,Yes,Eligible,0,Completed,Low Risk
S0195,D/BCS/25/0205,Student_0195,Male,41,D002,2,4,2.5526,3.37,3.0295,87,No,Yes,Eligible,1,Not Completed,Low Risk
S0196,D/ICT/25/0206,Student_0196,Female,42,D005,1,1,3.4053,0.0,3.4053,100,No,Yes,Eligible,0,Completed,Low Risk
S0197,D/ICT/25/0207,Student_0197,Male,41,D005,2,3,2.3739,2.665,2.5565,83,No,Yes,Eligible,0,Completed,Medium Risk
S0198,D/BSE/25/0208,Student_0198,Male,40,D001,3,5,3.9,3.3474,3.4913,91,No,Yes,Eligible,0,Completed,Low Risk
S0199,D/COE/25/0209,Student_0199,Female,42,D003,1,2,3.54,3.6667,3.6049,100,No,Yes,Eligible,0,Completed,Low Risk
S0200,D/BCS/25/0210,Student_0200,Male,40,D002,3,5,3.7,3.8158,3.6269,79,No,Yes,Not Eligible,0,Completed,Low Risk
S0201,D/BSE/25/0211,Student_0201,Female,41,D001,2,4,3.8895,3.7,3.841,86,No,Yes,Eligible,0,Completed,Low Risk
S0202,D/BSE/25/0212,Student_0202,Male,42,D001,1,2,2.6833,2.4857,2.5769,84,No,Yes,Eligible,0,Completed,Medium Risk
S0203,D/BSE/25/0213,Student_0203,Male,42,D001,1,1,2.6524,0.0,2.6524,71,Yes,Yes,Eligible,0,Completed,Medium Risk
S0204,D/BSE/25/0214,Student_0204,Male,42,D001,1,1,3.419,0.0,3.419,83,No,Yes,Eligible,0,Completed,Low Risk
S0205,D/ICT/25/0215,Student_0205,Male,41,D005,2,3,3.287,3.205,3.3871,93,No,Yes,Eligible,0,Completed,Low Risk
S0206,D/BCS/25/0216,Student_0206,Male,42,D002,1,1,3.4524,0.0,3.4524,88,No,Yes,Eligible,0,Completed,Low Risk
S0207,D/COE/25/0217,Student_0207,Male,41,D003,2,3,3.8474,3.575,3.7667,83,No,Yes,Eligible,0,Completed,Low Risk
S0208,D/BSE/25/0218,Student_0208,Male,40,D001,3,6,4.0,3.9769,3.9628,78,No,Yes,Not Eligible,0,Completed,Low Risk
S0209,D/DBA/25/0219,Student_0209,Female,40,D004,3,5,3.2684,3.5214,3.2345,83,No,Yes,Eligible,0,Completed,Low Risk
S0210,D/DBA/25/0220,Student_0210,Male,42,D004,1,2,3.7235,3.75,3.7364,96,No,Yes,Eligible,0,Completed,Low Risk
S0211,D/BSE/25/0221,Student_0211,Male,40,D001,3,5,3.4462,3.5895,3.5596,89,No,Yes,Eligible,0,Completed,Low Risk
S0212,D/DBA/25/0222,Student_0212,Female,41,D004,2,4,3.2071,3.8889,3.5969,86,No,Yes,Eligible,0,Completed,Low Risk
S0213,D/ICT/25/0223,Student_0213,Female,40,D005,3,6,4.0,2.89,3.2745,79,No,Yes,Not Eligible,0,Completed,Low Risk
S0214,D/COE/25/0224,Student_0214,Female,41,D003,2,4,3.6684,3.2579,3.4747,83,No,Yes,Eligible,0,Completed,Low Risk
S0215,D/ICT/25/0225,Student_0215,Male,41,D005,2,4,3.5,3.8565,3.6024,80,No,Yes,Eligible,0,Completed,Low Risk
S0216,D/ICT/25/0226,Student_0216,Male,42,D005,1,1,3.8158,0.0,3.8158,84,No,Yes,Eligible,0,Completed,Low Risk
S0217,D/BCS/25/0227,Student_0217,Male,42,D002,1,2,3.8833,3.9333,3.9103,92,No,Yes,Eligible,0,Completed,Low Risk
S0218,D/BSE/25/0228,Student_0218,Male,42,D001,1,1,1.2667,0.0,1.2667,77,Yes,Yes,Eligible,4,Not Completed,High Risk
S0219,D/BSE/25/0229,Student_0219,Male,42,D001,1,2,2.75,3.2762,3.0333,77,No,Yes,Not Eligible,0,Completed,Low Risk
S0220,D/BSE/25/0230,Student_0220,Male,42,D001,1,1,3.1952,0.0,3.1952,89,No,No,Not Eligible,0,Completed,Low Risk
S0221,D/COE/25/0231,Student_0221,Male,42,D003,1,2,3.245,3.181,3.2122,82,No,Yes,Eligible,0,Completed,Low Risk
S0222,D/ICT/25/0232,Student_0222,Female,39,D005,4,7,2.9667,3.0,2.8328,82,No,Yes,Eligible,0,Completed,Medium Risk
S0223,D/ICT/25/0233,Student_0223,Male,42,D005,1,1,3.1316,0.0,3.1316,95,No,Yes,Eligible,0,Completed,Low Risk
S0224,D/ICT/25/0234,Student_0224,Male,39,D005,4,8,2.9733,2.7042,2.9376,88,No,Yes,Eligible,1,Not Completed,Medium Risk
S0225,D/ICT/25/0235,Student_0225,Male,41,D005,2,3,3.7652,3.81,3.7371,77,No,No,Not Eligible,0,Completed,Low Risk
S0226,D/DBA/25/0236,Student_0226,Male,40,D004,3,5,2.7947,3.2143,2.8012,83,No,Yes,Eligible,0,Completed,Medium Risk
S0227,D/COE/25/0237,Student_0227,Female,42,D003,1,1,3.0524,0.0,3.0524,81,No,Yes,Eligible,0,Completed,Low Risk
S0228,D/COE/25/0238,Student_0228,Female,42,D003,1,2,3.815,3.7619,3.7878,89,No,Yes,Eligible,0,Completed,Low Risk
S0229,D/DBA/25/0239,Student_0229,Male,40,D004,3,5,3.8158,3.7357,3.6,73,No,Yes,Not Eligible,0,Completed,Low Risk
S0230,D/COE/25/0240,Student_0230,Male,42,D003,1,2,2.39,2.2143,2.3,86,No,Yes,Eligible,1,Not Completed,Medium Risk
S0231,D/ICT/25/0241,Student_0231,Male,40,D005,3,6,4.0,3.95,3.9591,75,No,Yes,Not Eligible,0,Completed,Low Risk
S0232,D/BSE/25/0242,Student_0232,Male,42,D001,1,2,3.9667,3.8619,3.9103,97,No,Yes,Eligible,0,Completed,Low Risk
S0233,D/COE/25/0243,Student_0233,Female,42,D003,1,2,3.305,3.2286,3.2659,90,No,Yes,Eligible,0,Completed,Low Risk
S0234,D/BCS/25/0244,Student_0234,Male,41,D002,2,3,3.97,3.9667,3.9746,78,No,Yes,Not Eligible,0,Completed,Low Risk
S0235,D/COE/25/0245,Student_0235,Male,40,D003,3,6,3.0,2.7593,2.7763,90,No,Yes,Eligible,0,Completed,Medium Risk
S0236,D/ICT/25/0246,Student_0236,Male,40,D005,3,6,4.0,3.84,3.8064,83,No,Yes,Eligible,0,Completed,Low Risk
S0237,D/BSE/25/0247,Student_0237,Female,42,D001,1,2,3.1056,3.1,3.1026,71,No,Yes,Not Eligible,0,Completed,Low Risk
S0238,D/ICT/25/0248,Student_0238,Male,40,D005,3,5,3.075,3.2818,3.2087,84,No,Yes,Eligible,0,Completed,Low Risk
S0239,D/BSE/25/0249,Student_0239,Male,41,D001,2,4,3.2158,3.8,3.4897,88,No,Yes,Eligible,0,Completed,Low Risk
S0240,D/COE/25/0250,Student_0240,Male,40,D003,3,5,3.4481,3.8421,3.717,82,No,Yes,Eligible,0,Completed,Low Risk
S0241,D/DBA/25/0251,Student_0241,Male,39,D004,4,8,3.7,3.2769,3.5943,80,No,Yes,Eligible,0,Completed,Low Risk
S0242,D/BSE/25/0252,Student_0242,Male,40,D001,3,5,3.7462,3.5737,3.6798,74,No,Yes,Not Eligible,0,Completed,Low Risk
S0243,D/COE/25/0253,Student_0243,Male,41,D003,2,3,3.0789,2.91,3.04,92,No,Yes,Eligible,0,Completed,Low Risk
S0244,D/DBA/25/0254,Student_0244,Male,40,D004,3,5,3.5316,3.6643,3.556,59,Yes,Yes,Eligible,0,Completed,Low Risk
S0245,D/BCS/25/0255,Student_0245,Male,39,D002,4,7,4.0,3.9231,3.9635,85,No,Yes,Eligible,0,Completed,Low Risk
S0246,D/BSE/25/0256,Student_0246,Male,42,D001,1,2,3.7833,3.9048,3.8487,89,No,Yes,Eligible,0,Completed,Low Risk
S0247,D/BCS/25/0257,Student_0247,Male,41,D002,2,4,2.7579,2.87,2.6487,84,No,Yes,Eligible,1,Not Completed,Medium Risk
S0248,D/COE/25/0258,Student_0248,Male,42,D003,1,1,3.0286,0.0,3.0286,93,No,Yes,Eligible,0,Completed,Low Risk
S0249,D/COE/25/0259,Student_0249,Male,42,D003,1,2,3.955,4.0,3.978,75,Yes,Yes,Eligible,0,Completed,Low Risk
S0250,D/COE/25/0260,Student_0250,Male,40,D003,3,6,2.784,2.5519,2.6939,92,No,Yes,Eligible,2,Not Completed,High Risk
S0251,D/COE/25/0261,Student_0251,Male,42,D003,1,2,2.08,1.5857,1.8268,89,No,Yes,Eligible,4,Not Completed,High Risk
S0252,D/DBA/25/0262,Student_0252,Male,39,D004,4,7,4.0,3.9714,3.9794,79,No,Yes,Not Eligible,0,Completed,Low Risk
S0253,D/ICT/25/0263,Student_0253,Male,39,D005,4,8,3.5267,3.8292,3.5678,76,Yes,Yes,Eligible,0,Completed,Low Risk
S0254,D/DBA/25/0264,Student_0254,Male,41,D004,2,4,2.2357,2.7722,2.5477,89,No,Yes,Eligible,0,Completed,Medium Risk
S0255,D/BCS/25/0265,Student_0255,Male,40,D002,3,6,3.5038,3.2923,3.3169,100,No,Yes,Eligible,0,Completed,Low Risk
S0256,D/BSE/25/0266,Student_0256,Female,41,D001,2,3,3.16,3.2,3.278,84,No,Yes,Eligible,0,Completed,Low Risk
S0257,D/ICT/25/0267,Student_0257,Male,42,D005,1,2,2.225,2.6105,2.4128,83,No,Yes,Eligible,0,Completed,Medium Risk
S0258,D/ICT/25/0268,Student_0258,Male,41,D005,2,3,3.5217,3.36,3.421,84,No,Yes,Eligible,0,Completed,Low Risk
S0259,D/COE/25/0269,Student_0259,Female,39,D003,4,7,2.9286,3.18,3.2684,67,No,Yes,Not Eligible,0,Completed,Low Risk
S0260,D/ICT/25/0270,Student_0260,Female,41,D005,2,3,3.7,3.62,3.7339,83,No,Yes,Eligible,0,Completed,Low Risk
S0261,D/ICT/25/0271,Student_0261,Male,39,D005,4,8,3.0933,2.7917,2.9886,77,No,No,Not Eligible,0,Completed,Medium Risk
S0262,D/BSE/25/0272,Student_0262,Female,40,D001,3,5,2.9077,3.4684,3.1856,85,No,Yes,Eligible,0,Completed,Low Risk
S0263,D/BSE/25/0273,Student_0263,Male,42,D001,1,2,3.9,3.7429,3.8154,80,No,Yes,Eligible,0,Completed,Low Risk
S0264,D/ICT/25/0274,Student_0264,Male,39,D005,4,8,3.84,3.7875,3.8396,69,No,Yes,Not Eligible,0,Completed,Low Risk
S0265,D/DBA/25/0275,Student_0265,Male,39,D004,4,8,2.3,2.3692,2.5479,94,No,Yes,Eligible,2,Not Completed,High Risk
S0266,D/BCS/25/0276,Student_0266,Male,41,D002,2,4,2.1,2.89,2.5282,74,Yes,Yes,Eligible,3,Not Completed,High Risk
S0267,D/BCS/25/0277,Student_0267,Female,41,D002,2,3,1.86,2.0333,2.2,74,Yes,Yes,Eligible,3,Not Completed,High Risk
S0268,D/BCS/25/0278,Student_0268,Male,40,D002,3,5,3.7231,3.7368,3.624,69,No,Yes,Not Eligible,0,Completed,Low Risk
S0269,D/BSE/25/0279,Student_0269,Male,40,D001,3,5,3.7462,3.7368,3.7067,74,No,Yes,Not Eligible,0,Completed,Low Risk
S0270,D/DBA/25/0280,Student_0270,Female,40,D004,3,5,3.4842,3.5071,3.5286,96,No,Yes,Eligible,0,Completed,Low Risk
S0271,D/COE/25/0281,Student_0271,Male,41,D003,2,3,3.8947,3.97,3.8767,94,No,Yes,Eligible,0,Completed,Low Risk
S0272,D/BSE/25/0282,Student_0272,Male,42,D001,1,2,3.5611,3.5286,3.5436,82,No,Yes,Eligible,0,Completed,Low Risk
S0273,D/ICT/25/0283,Student_0273,Female,42,D005,1,1,3.6053,0.0,3.6053,78,No,Yes,Not Eligible,0,Completed,Low Risk
S0274,D/DBA/25/0284,Student_0274,Male,42,D004,1,2,3.7529,3.7688,3.7606,81,No,Yes,Eligible,0,Completed,Low Risk
S0275,D/ICT/25/0285,Student_0275,Female,41,D005,2,4,2.8273,2.5217,2.8238,76,No,Yes,Not Eligible,1,Not Completed,Medium Risk
S0276,D/BCS/25/0286,Student_0276,Male,41,D002,2,3,3.44,3.3667,3.3864,100,No,Yes,Eligible,0,Completed,Low Risk
S0277,D/BSE/25/0287,Student_0277,Male,40,D001,3,6,3.288,3.6385,3.493,79,No,Yes,Not Eligible,0,Completed,Low Risk
S0278,D/DBA/25/0288,Student_0278,Male,42,D004,1,2,3.6706,3.8625,3.7636,85,No,No,Not Eligible,0,Completed,Low Risk
S0279,D/BCS/25/0289,Student_0279,Female,39,D002,4,7,3.7556,3.8308,3.7885,95,No,Yes,Eligible,0,Completed,Low Risk
S0280,D/BCS/25/0290,Student_0280,Female,40,D002,3,5,3.6077,3.4526,3.6654,96,No,Yes,Eligible,0,Completed,Low Risk
S0281,D/BCS/25/0291,Student_0281,Female,40,D002,3,6,3.7077,3.4846,3.6777,72,No,Yes,Not Eligible,0,Completed,Low Risk
S0282,D/COE/25/0292,Student_0282,Male,39,D003,4,8,3.72,2.7952,3.2299,73,No,Yes,Not Eligible,0,Completed,Low Risk
S0283,D/DBA/25/0293,Student_0283,Female,42,D004,1,1,2.9187,0.0,2.9187,89,No,Yes,Eligible,0,Completed,Medium Risk
S0284,D/BSE/25/0294,Student_0284,Male,40,D001,3,6,3.26,3.2846,3.1279,83,No,Yes,Eligible,0,Completed,Low Risk
S0285,D/BSE/25/0295,Student_0285,Male,40,D001,3,6,3.572,3.6462,3.6713,93,No,Yes,Eligible,0,Completed,Low Risk
S0286,D/COE/25/0296,Student_0286,Male,39,D003,4,8,3.58,3.7048,3.7539,85,No,Yes,Eligible,0,Completed,Low Risk
S0287,D/COE/25/0297,Student_0287,Female,39,D003,4,7,3.2476,3.6,3.4763,76,No,Yes,Not Eligible,0,Completed,Low Risk
S0288,D/BCS/25/0298,Student_0288,Female,40,D002,3,5,3.9462,3.8158,3.8663,78,Yes,Yes,Eligible,0,Completed,Low Risk
S0289,D/BSE/25/0299,Student_0289,Male,42,D001,1,1,3.0238,0.0,3.0238,79,No,Yes,Not Eligible,0,Completed,Low Risk
S0290,D/DBA/25/0300,Student_0290,Female,40,D004,3,6,3.4,3.5895,3.4562,95,No,Yes,Eligible,0,Completed,Low Risk
S0291,D/COE/25/0301,Student_0291,Female,41,D003,2,4,3.8316,3.3895,3.4506,99,No,Yes,Eligible,0,Completed,Low Risk
S0292,D/BSE/25/0302,Student_0292,Male,40,D001,3,5,3.8385,4.0,3.9019,77,No,Yes,Not Eligible,0,Completed,Low Risk
S0293,D/ICT/25/0303,Student_0293,Female,41,D005,2,3,2.8565,3.265,3.0452,88,No,Yes,Eligible,1,Not Completed,Low Risk
S0294,D/BSE/25/0304,Student_0294,Male,39,D001,4,7,3.75,3.868,3.8159,100,No,Yes,Eligible,0,Completed,Low Risk
S0295,D/BCS/25/0305,Student_0295,Male,41,D002,2,3,3.9,3.7,3.8644,78,No,Yes,Not Eligible,0,Completed,Low Risk
S0296,D/BSE/25/0306,Student_0296,Female,42,D001,1,2,2.5278,2.8048,2.6769,100,No,Yes,Eligible,0,Completed,Medium Risk
S0297,D/BCS/25/0307,Student_0297,Male,41,D002,2,3,3.13,3.5611,3.1915,76,No,Yes,Not Eligible,0,Completed,Low Risk
S0298,D/DBA/25/0308,Student_0298,Male,40,D004,3,6,3.7333,4.0,3.879,83,No,Yes,Eligible,0,Completed,Low Risk
S0299,D/BSE/25/0309,Student_0299,Male,42,D001,1,1,3.0952,0.0,3.0952,86,No,Yes,Eligible,0,Completed,Low Risk
S0300,D/BSE/25/0310,Student_0300,Male,41,D001,2,4,3.2211,3.11,3.3077,84,No,Yes,Eligible,0,Completed,Low Risk
S0301,D/ICT/25/0311,Student_0301,Male,41,D005,2,3,2.7261,2.94,2.8484,72,No,Yes,Not Eligible,0,Completed,Medium Risk
S0302,D/ICT/25/0312,Student_0302,Male,40,D005,3,6,3.3,3.12,3.5082,86,No,Yes,Eligible,0,Completed,Low Risk
S0303,D/BCS/25/0313,Student_0303,Male,42,D002,1,1,3.4762,0.0,3.4762,83,No,Yes,Eligible,0,Completed,Low Risk
S0304,D/BCS/25/0314,Student_0304,Female,41,D002,2,4,3.7368,3.63,3.7115,92,No,Yes,Eligible,0,Completed,Low Risk
S0305,D/BCS/25/0315,Student_0305,Male,40,D002,3,5,3.9769,4.0,3.9885,90,No,Yes,Eligible,0,Completed,Low Risk
S0306,D/COE/25/0316,Student_0306,Male,39,D003,4,8,4.0,3.9048,3.8455,91,No,Yes,Eligible,0,Completed,Low Risk
S0307,D/BSE/25/0317,Student_0307,Male,41,D001,2,4,3.9526,4.0,3.9538,82,No,Yes,Eligible,0,Completed,Low Risk
S0308,D/BSE/25/0318,Student_0308,Male,41,D001,2,3,3.4,3.2222,3.0424,89,No,Yes,Eligible,1,Not Completed,Low Risk
S0309,D/BCS/25/0319,Student_0309,Female,41,D002,2,3,3.43,3.4111,3.4712,74,No,Yes,Not Eligible,0,Completed,Low Risk
S0310,D/DBA/25/0320,Student_0310,Female,41,D004,2,4,3.3643,3.1,3.0338,69,Yes,Yes,Eligible,0,Completed,Low Risk
S0311,D/COE/25/0321,Student_0311,Female,41,D003,2,3,3.8632,3.865,3.8733,83,No,Yes,Eligible,0,Completed,Low Risk
S0312,D/BCS/25/0322,Student_0312,Male,40,D002,3,5,3.7,3.6,3.6635,86,No,Yes,Eligible,0,Completed,Low Risk
S0313,D/BSE/25/0323,Student_0313,Male,42,D001,1,2,3.3389,3.5905,3.4744,81,No,Yes,Eligible,0,Completed,Low Risk
S0314,D/ICT/25/0324,Student_0314,Male,40,D005,3,5,3.61,3.7409,3.7587,99,No,Yes,Eligible,0,Completed,Low Risk
S0315,D/BSE/25/0325,Student_0315,Male,41,D001,2,4,3.7211,3.68,3.5051,81,No,Yes,Eligible,0,Completed,Low Risk
S0316,D/BCS/25/0326,Student_0316,Male,41,D002,2,3,3.41,3.5222,3.561,96,No,Yes,Eligible,0,Completed,Low Risk
S0317,D/BSE/25/0327,Student_0317,Male,39,D001,4,7,3.9625,4.0,3.9959,79,No,Yes,Not Eligible,0,Completed,Low Risk
S0318,D/BSE/25/0328,Student_0318,Female,41,D001,2,4,2.5263,2.04,2.2064,78,No,Yes,Not Eligible,1,Not Completed,Medium Risk
S0319,D/BSE/25/0329,Student_0319,Male,41,D001,2,3,3.06,2.7,2.9864,83,No,Yes,Eligible,0,Completed,Medium Risk
S0320,D/BCS/25/0330,Student_0320,Female,42,D002,1,2,3.0167,2.981,2.9974,93,No,Yes,Eligible,0,Completed,Medium Risk
S0321,D/COE/25/0331,Student_0321,Male,40,D003,3,5,4.0,3.7947,3.9415,80,No,Yes,Eligible,0,Completed,Low Risk
S0322,D/DBA/25/0332,Student_0322,Male,39,D004,4,8,4.0,3.0846,3.4364,77,No,Yes,Not Eligible,0,Completed,Low Risk
S0323,D/BSE/25/0333,Student_0323,Male,42,D001,1,1,3.4667,0.0,3.4667,91,No,Yes,Eligible,0,Completed,Low Risk
S0324,D/ICT/25/0334,Student_0324,Female,42,D005,1,2,3.1,3.2053,3.1513,69,No,Yes,Not Eligible,0,Completed,Low Risk
S0325,D/BSE/25/0335,Student_0325,Female,41,D001,2,3,1.86,2.15,2.0339,84,No,Yes,Eligible,1,Not Completed,Medium Risk
S0326,D/COE/25/0336,Student_0326,Male,42,D003,1,2,3.855,3.6476,3.7488,76,No,Yes,Not Eligible,0,Completed,Low Risk
S0327,D/COE/25/0337,Student_0327,Female,41,D003,2,4,2.6632,2.7737,2.7329,75,No,Yes,Not Eligible,0,Completed,Medium Risk
S0328,D/ICT/25/0338,Student_0328,Female,41,D005,2,3,3.487,3.685,3.7081,80,No,Yes,Eligible,0,Completed,Low Risk
S0329,D/DBA/25/0339,Student_0329,Male,42,D004,1,1,2.9312,0.0,2.9312,85,No,Yes,Eligible,0,Completed,Medium Risk
S0330,D/BSE/25/0340,Student_0330,Male,42,D001,1,1,3.8095,0.0,3.8095,87,No,Yes,Eligible,0,Completed,Low Risk
S0331,D/ICT/25/0341,Student_0331,Male,40,D005,3,5,3.29,3.4727,3.3404,91,No,Yes,Eligible,0,Completed,Low Risk
S0332,D/COE/25/0342,Student_0332,Male,41,D003,2,3,3.2421,3.43,3.355,83,No,Yes,Eligible,0,Completed,Low Risk
S0333,D/BCS/25/0343,Student_0333,Female,40,D002,3,6,2.6731,3.0769,2.8077,94,No,Yes,Eligible,0,Completed,Medium Risk
S0334,D/ICT/25/0344,Student_0334,Female,42,D005,1,1,3.0526,0.0,3.0526,83,No,Yes,Eligible,0,Completed,Low Risk
S0335,D/ICT/25/0345,Student_0335,Male,42,D005,1,2,3.53,3.4263,3.4795,87,No,Yes,Eligible,0,Completed,Low Risk
S0336,D/BCS/25/0346,Student_0336,Female,40,D002,3,5,3.4,3.0684,3.3808,70,No,Yes,Not Eligible,0,Completed,Low Risk
S0337,D/BCS/25/0347,Student_0337,Female,39,D002,4,8,2.7,2.1111,2.5429,89,No,Yes,Eligible,2,Not Completed,High Risk
S0338,D/COE/25/0348,Student_0338,Male,42,D003,1,1,2.8095,0.0,2.8095,75,No,Yes,Not Eligible,0,Completed,Medium Risk
S0339,D/BCS/25/0349,Student_0339,Male,39,D002,4,8,3.46,3.5,3.3816,71,No,Yes,Not Eligible,0,Completed,Low Risk
S0340,D/BSE/25/0350,Student_0340,Male,42,D001,1,2,4.0,4.0,4.0,90,No,Yes,Eligible,0,Completed,Low Risk
S0341,D/BSE/25/0351,Student_0341,Female,41,D001,2,3,3.34,3.4556,3.3288,98,No,Yes,Eligible,0,Completed,Low Risk
S0342,D/ICT/25/0352,Student_0342,Male,42,D005,1,1,3.4474,0.0,3.4474,88,No,Yes,Eligible,0,Completed,Low Risk
S0343,D/BSE/25/0353,Student_0343,Female,40,D001,3,5,3.2615,3.2421,3.1683,97,No,Yes,Eligible,0,Completed,Low Risk
S0344,D/DBA/25/0354,Student_0344,Female,42,D004,1,2,3.5,3.7188,3.6061,99,No,Yes,Eligible,0,Completed,Low Risk
S0345,D/ICT/25/0355,Student_0345,Female,40,D005,3,6,4.0,3.12,2.8809,78,No,Yes,Not Eligible,0,Completed,Medium Risk
S0346,D/DBA/25/0356,Student_0346,Male,42,D004,1,1,3.55,0.0,3.55,83,No,Yes,Eligible,0,Completed,Low Risk
S0347,D/BSE/25/0357,Student_0347,Female,40,D001,3,5,3.8692,3.5842,3.8385,85,No,Yes,Eligible,0,Completed,Low Risk
S0348,D/DBA/25/0358,Student_0348,Male,41,D004,2,4,3.9571,4.0,3.9815,100,No,Yes,Eligible,0,Completed,Low Risk
S0349,D/BCS/25/0359,Student_0349,Female,39,D002,4,8,3.46,2.4222,2.6804,100,No,Yes,Eligible,0,Completed,Medium Risk
S0350,D/BCS/25/0360,Student_0350,Male,39,D002,4,7,4.0,4.0,3.9838,78,No,Yes,Not Eligible,0,Completed,Low Risk
S0351,D/BCS/25/0361,Student_0351,Male,42,D002,1,2,3.3833,3.8619,3.641,81,No,No,Not Eligible,0,Completed,Low Risk
S0352,D/DBA/25/0362,Student_0352,Male,40,D004,3,5,3.4842,3.3929,3.5571,83,No,Yes,Eligible,0,Completed,Low Risk
S0353,D/ICT/25/0363,Student_0353,Male,42,D005,1,1,3.5737,0.0,3.5737,88,No,Yes,Eligible,0,Completed,Low Risk
S0354,D/COE/25/0364,Student_0354,Male,41,D003,2,4,2.9737,3.1421,2.8924,88,No,Yes,Eligible,1,Not Completed,Medium Risk
S0355,D/BSE/25/0365,Student_0355,Male,41,D001,2,3,3.84,3.8722,3.8339,79,No,Yes,Not Eligible,0,Completed,Low Risk
S0356,D/DBA/25/0366,Student_0356,Male,41,D004,2,3,3.0,3.2765,2.9863,68,No,Yes,Not Eligible,1,Not Completed,Medium Risk
S0357,D/ICT/25/0367,Student_0357,Male,41,D005,2,3,3.9391,3.765,3.8355,85,No,Yes,Eligible,0,Completed,Low Risk
S0358,D/ICT/25/0368,Student_0358,Male,42,D005,1,2,2.835,3.4,3.1103,91,No,Yes,Eligible,0,Completed,Low Risk
S0359,D/COE/25/0369,Student_0359,Male,41,D003,2,3,3.8526,3.265,3.6333,91,No,Yes,Eligible,1,Not Completed,Low Risk
S0360,D/ICT/25/0370,Student_0360,Male,41,D005,2,3,3.8696,3.955,3.9371,90,No,Yes,Eligible,0,Completed,Low Risk
S0361,D/DBA/25/0371,Student_0361,Male,40,D004,3,5,3.2474,3.2357,3.2905,92,No,Yes,Eligible,0,Completed,Low Risk
S0362,D/BCS/25/0372,Student_0362,Male,40,D002,3,6,3.3885,3.4846,3.4277,74,No,Yes,Not Eligible,1,Not Completed,Low Risk
S0363,D/COE/25/0373,Student_0363,Female,42,D003,1,2,3.94,3.9714,3.9561,77,No,Yes,Not Eligible,0,Completed,Low Risk
S0364,D/BCS/25/0374,Student_0364,Male,41,D002,2,3,3.77,3.7778,3.839,86,No,Yes,Eligible,0,Completed,Low Risk
S0365,D/BSE/25/0375,Student_0365,Male,42,D001,1,2,3.5889,3.3429,3.4564,72,No,Yes,Not Eligible,0,Completed,Low Risk
S0366,D/BSE/25/0376,Student_0366,Male,40,D001,3,6,2.86,3.1846,2.8984,93,No,Yes,Eligible,0,Completed,Medium Risk
S0367,D/ICT/25/0377,Student_0367,Female,41,D005,2,3,3.7478,3.61,3.7661,70,Yes,Yes,Eligible,0,Completed,Low Risk
S0368,D/BSE/25/0378,Student_0368,Female,41,D001,2,3,2.94,3.0944,3.0475,90,No,Yes,Eligible,1,Not Completed,Low Risk
S0369,D/ICT/25/0379,Student_0369,Male,42,D005,1,1,1.5263,0.0,1.5263,86,No,No,Not Eligible,2,Not Completed,High Risk
S0370,D/DBA/25/0380,Student_0370,Female,40,D004,3,6,3.4238,4.0,3.6743,93,No,No,Not Eligible,0,Completed,Low Risk
S0371,D/BSE/25/0381,Student_0371,Female,41,D001,2,4,2.6947,2.43,2.5359,75,No,Yes,Not Eligible,2,Not Completed,High Risk
S0372,D/COE/25/0382,Student_0372,Male,39,D003,4,8,3.72,4.0,3.9066,97,No,Yes,Eligible,0,Completed,Low Risk
S0373,D/COE/25/0383,Student_0373,Male,39,D003,4,8,4.0,3.9333,3.809,86,No,Yes,Eligible,0,Completed,Low Risk
S0374,D/DBA/25/0384,Student_0374,Male,42,D004,1,2,3.7059,3.1687,3.4455,91,No,Yes,Eligible,0,Completed,Low Risk
S0375,D/BCS/25/0385,Student_0375,Female,40,D002,3,6,2.7962,3.1538,3.0915,66,Yes,Yes,Eligible,0,Completed,Low Risk
S0376,D/BCS/25/0386,Student_0376,Female,41,D002,2,3,3.8,3.9222,3.839,79,No,Yes,Not Eligible,0,Completed,Low Risk
S0377,D/BCS/25/0387,Student_0377,Male,40,D002,3,5,3.6923,3.7053,3.6635,100,No,Yes,Eligible,0,Completed,Low Risk
S0378,D/BSE/25/0388,Student_0378,Female,42,D001,1,2,3.6833,3.3905,3.5256,87,No,Yes,Eligible,0,Completed,Low Risk
